"date","AU_(Other)","JP_(Other)","NZ_(Other)","AU_Affiliates","JP_Affiliates","NZ_Affiliates","AU_Direct","JP_Direct","NZ_Direct","AU_Display","JP_Display","NZ_Display","AU_Email","JP_Email","NZ_Email","JP_Organic Search","NZ_Organic Search","JP_Paid Search","NZ_Paid Search","AU_Paid Social","JP_Paid Social","AU_Referral","JP_Referral","NZ_Referral","AU_Social","JP_Social","NZ_Social","NZ_Paid Social","AU_Other Advertising","JP_Other Advertising","NZ_Other Advertising","AU_SEM"
2020-11-27,1195.652148,871.778249,0,19519.343991,279.227852,0,19594.146765,17742.384091,0,0,7812.036614,0,7240.970892,41915.333075,0,32593.304901,0,31070.577877,0,272.29778,875.77926,27910.299158,31788.224739,0,210.165248,6376.100464,0,0,0,0,0,72234.231796
2020-11-28,66.45996,769.860638,0,11381.920805,0,0,11400.308199,12751.830067,0,0,9680.023374,0,3810.972964,25994.819653,0,24441.942192,0,27233.052711,0,177.152714,1120.642384,15553.231689,32046.285865,0,88.33875,4164.602571,0,0,0,0,0,46437.773386
2020-11-29,77.90564,687.188551,0,12990.1629,0,0,17896.214383,17526.835741,0,0,10430.544406,0,4221.979747,38891.968793,0,27237.391834,44.310725,38462.680764,0,0,2008.854728,17804.777517,40811.248459,0,354.470824,3984.439958,0,0,0,0,0,56290.173658
2020-11-30,0,359.341907,0,13838.574287,71.868381,0,12634.066068,10016.348199,0,0,7304.671535,0,3004.990932,10236.228925,0,22450.966503,0,21863.879691,0,240.865718,227.230912,16309.005627,6432.306598,0,834.481738,841.66714,0,0,0,0,0,45753.505889
2020-12-01,82.854165,401.671698,0,6788.841344,40.100016,0,10841.515093,20127.836006,0,0,10299.779992,0,5089.143006,80992.126614,0,69075.937439,0,26569.338012,0,0,474.868616,16209.738518,22437.867975,0,912.102467,11605.875273,0,0,0,0,0,34869.252363
2020-12-02,103.017055,297.441971,0,4241.256817,0,0,6659.541581,10468.546688,0,0,6688.46747,0,14500.071046,14704.658489,0,20595.256229,30.066147,20851.343548,0,323.019951,361.525855,12309.783395,8332.438437,0,13.249301,3161.835292,0,0,0,0,0,20712.529599
2020-12-03,225.388578,841.735314,0,2327.080777,106.381451,0,3914.207547,8857.642822,0,0,5816.016769,0,3259.23134,11362.389854,0,18444.795123,0,19193.598259,0,0,114.80433,10776.510983,6148.186691,0,449.126015,1514.507972,0,0,0,0,0,19314.090985
2020-12-04,0,345.933917,0,4024.061684,0,0,5045.996186,8564.394538,0,0,4691.8514,0,7629.252978,8812.535936,0,16015.831696,0,15484.22658,0,642.450196,678.11511,11164.547266,7635.70599,0,273.559146,2411.813004,0,0,0,0,0,19043.926953
2020-12-05,0,316.185095,0,2513.423021,0,0,4548.930984,7630.232325,0,0,6524.461967,0,3352.114173,8161.985517,0,21215.207815,0,24885.465111,0,289.553828,800.16862,7444.090631,4614.839063,0,0,1808.033738,0,0,0,0,0,17210.971466
2020-12-06,0,939.463496,0,2238.609477,0,0,7421.116615,8924.306855,0,0,5693.230692,0,2948.802214,12819.954947,0,22944.725592,48.75,22504.558497,0,132.098717,539.940318,10191.838674,5062.873858,0,252.513264,1117.353836,0,0,0,0,0,24804.965714
2020-12-07,0,281.064824,0,3963.377482,0,0,6197.638919,10896.468239,0,0,4383.881197,0,1761.019112,6199.861575,0,14782.853369,0,17407.489506,0,311.899749,726.436339,8504.611643,5635.791571,0,83.891301,1047.826181,0,0,0,0,0,20226.413856
2020-12-08,0,221.720683,0,4011.240491,0,0,5306.642404,6708.048943,0,0,4328.801609,0,1855.43747,5407.907927,0,13935.147374,0,18528.702508,0,528.126556,922.610493,8940.003145,5324.10755,0,400.576751,1415.113934,0,0,0,0,0,20067.591734
2020-12-09,0,42.257723,0,4133.866448,0,0,4750.537273,11637.334158,0,0,3766.81288,0,2282.589659,6473.437493,0,15382.746649,0,16122.30181,0,191.270145,948.23435,11559.64406,3103.359107,0,120.787757,1816.309594,0,0,0,0,0,19803.474671
2020-12-10,52.152839,15.830423,0,3406.44896,0,0,6724.765262,8396.814958,0,0,4148.331991,0,1866.170869,6575.969066,0,15274.947002,0,18003.350946,0,573.777489,690.292971,12737.104156,4718.518867,0,1245.069825,1842.272434,0,0,0,0,0,21150.565666
2020-12-11,563.512743,1316.820487,0,3034.346753,0,0,6383.665689,21775.881865,0,0,8241.421922,0,499.627097,54741.040509,0,39584.315191,0,34039.874565,0,310.311592,903.911363,10413.846184,15722.889568,0,1684.65062,6411.11672,0,0,0,0,0,16938.546987
2020-12-12,0,185.044617,0,2894.145925,0,0,4586.888738,19206.677515,0,0,8912.367189,0,1110.082251,27863.384215,0,32046.231307,0,28431.943532,0,0,957.894848,10415.684577,9241.839123,0,842.686114,2926.233223,0,0,0,0,0,18356.798694
2020-12-13,617.773768,529.746939,0,5345.015462,0,0,6484.7325,16228.078719,0,0,7197.230626,0,1911.898479,28901.175379,0,36791.293824,0,32490.325877,0,30.101307,667.210168,12012.325692,11027.096465,0,1385.637366,2772.936058,0,0,0,0,0,25096.722116
2020-12-14,75.347453,0,0,5699.884139,350.925901,0,9567.695603,12302.980938,0,0,7708.466802,0,16785.483689,12234.010975,0,21242.640748,0,25450.269489,0,30.101307,1295.933458,14879.946587,8463.791161,0,1128.697315,1552.232545,0,0,0,0,0,24936.689416
2020-12-15,0,205.329573,0,5712.7648,0,0,9048.985228,29935.762662,0,0,8117.2844,0,3728.245138,10478.577696,0,22976.554003,0,22073.601593,0,245.231389,2107.776214,11214.597812,9589.849684,0,895.420474,1638.740598,0,0,0,0,0,26198.620645
2020-12-16,120.657105,337.672247,0,5747.534017,0,0,6395.808713,28921.351245,0,0,9167.436365,0,6072.94074,16838.867032,0,23714.70377,0,22653.019075,0,0,1109.252001,15175.928042,10135.75518,0,1131.54388,2563.755744,0,0,0,0,0,22944.275302
2020-12-17,201.962304,0,0,9642.16354,14.838077,0,13630.208225,9900.652375,0,0,5740.614543,0,34088.223564,14642.738905,0,21014.04409,0,21536.232033,0,0,1324.632733,29284.728057,8550.284165,0,1252.73098,2738.067895,0,0,0,0,0,32228.682018
2020-12-18,128.818974,92.16232,0,6569.805116,0,0,7559.823646,11131.59132,0,0,8161.672498,0,13419.089769,24251.860221,0,22189.721555,0,23989.367311,0,3560.015241,1221.877654,22944.31432,8037.251327,0,1279.805069,2213.87699,0,0,0,0,0,25404.863203
2020-12-19,290.083743,93.869029,0,4267.855783,0,0,9793.115522,13502.94726,0,0,6427.264454,0,5219.478436,22195.931038,0,29246.133633,0,28231.13657,0,5327.669201,1087.150037,18609.257053,12742.98067,0,1535.868447,2970.313221,0,0,0,0,0,19976.44258
2020-12-20,0,117.083601,0,3772.724439,74.507746,0,9974.772597,8739.142002,0,0,8191.074579,0,4099.697835,13390.227682,0,29467.656385,0,29325.994074,0,2960.202693,2101.083028,18945.903328,6926.948493,0,123.733654,1315.384088,0,0,0,0,0,19168.755235
2020-12-21,0,233.102805,0,4228.188366,73.443349,0,6856.245504,9192.320574,0,0,2961.373253,0,3073.772408,7590.28792,0,21717.353271,0,21825.58302,0,2901.078301,1629.165082,14069.300799,7418.533058,0,1286.830009,787.440433,0,0,0,0,0,22235.779876
2020-12-22,0,350.801658,0,3547.692297,0,0,6642.701361,8278.557867,0,0,4256.944263,0,3632.642463,7881.105796,0,15597.882882,0,19510.735261,0,2204.471809,1070.716116,14467.457569,5966.9946,0,753.590867,2258.715907,0,0,0,0,0,18520.9709
2020-12-23,0,593.896579,0,2005.259336,0,0,6660.148743,8513.485829,0,0,3049.876736,0,1705.74252,13260.265191,0,22259.952886,0,19440.076652,0,2360.034395,430.261795,11169.628533,6152.591855,0,935.475388,794.106599,0,0,0,0,0,13307.317857
2020-12-24,106.070402,989.736447,0,7347.676986,0,0,10331.951413,9063.654893,0,0,5976.46303,0,28616.775558,17520.485664,0,20095.646255,0,16970.242823,0,1850.322392,464.311335,25654.89524,6010.721987,0,1325.320252,1518.551462,0,0,0,0,0,25444.363311
2020-12-25,0,545.510776,0,5524.178613,0,0,10744.90115,9632.372848,0,0,4147.634572,0,7106.094189,14194.730431,0,19821.368622,0,20559.843336,0,1658.772166,255.774505,17158.735267,4134.796843,0,343.086057,3241.370775,0,0,0,0,0,27805.087582
2020-12-26,113.892751,572.807952,0,27318.852286,62.616995,0,39355.420186,15538.756787,0,0,5388.334755,0,9521.330463,27328.880315,0,25149.76464,0,23278.887388,0,998.440126,347.177801,44356.244577,6798.820347,0,1486.395186,2209.681695,0,0,0,0,0,106441.795542
2020-12-27,0,375.898851,0,13360.388888,604.067087,0,16492.448037,11255.464966,0,0,3783.34122,0,4700.904993,18640.167922,0,23453.146028,0,21901.532507,0,1044.93117,155.269457,21974.401017,8364.131375,0,1018.328388,3206.691541,0,0,0,0,0,59210.592745
2020-12-28,0,170.159974,0,16460.574893,0,0,16540.771104,6867.714552,0,0,5924.341861,0,4130.87686,9731.564929,0,17530.189906,0,20756.529348,0,1011.848806,216.953964,22122.267773,3810.983988,0,1927.142742,1532.503265,0,0,0,0,0,53684.245448
2020-12-29,116.845427,196.275263,0,12966.767962,73.189554,0,15527.179774,8172.806468,0,0,5405.169288,0,6191.391627,9848.562229,0,20527.668393,0,19989.258034,0,939.510062,180.322089,19983.615166,3599.385222,0,917.144924,597.523323,0,0,0,0,0,48273.529514
2020-12-30,165.150297,74.352384,0,13084.597745,133.650489,0,16629.332719,8556.971696,0,0,5392.672631,0,4313.739907,20455.220502,0,21537.710475,0,18085.22512,0,1525.553328,579.520392,20356.064533,5342.051088,0,878.667765,2090.199536,0,0,0,0,0,39836.836534
2020-12-31,461.622297,117.261492,0,8879.442717,154.571967,0,14092.79071,8914.371035,0,0,4311.460411,0,4873.454217,21534.285884,0,18929.693489,171.41067,19508.957871,0,1181.606621,499.960361,16517.754533,4112.23818,0,864.249791,1083.082565,0,0,0,0,0,39009.485461
2021-01-01,0,559.817174,0,7313.290706,0,0,14890.665913,7710.482499,0,0,3610.918625,0,5616.108189,11870.702435,0,17134.457487,0,15893.780369,0,1341.109482,335.890304,17735.267252,4064.300168,0,1388.938667,2081.036058,0,0,0,0,0,35839.291624
2021-01-02,0,347.497454,0,8527.536972,117.253742,0,18483.452647,7229.044595,0,0,4173.514107,0,4205.62219,16432.452925,0,21066.564237,0,23563.692937,0,2351.766415,21.318862,21548.840271,5927.539785,0,1046.211329,2212.73998,0,0,0,0,0,41290.096741
2021-01-03,210.502019,99.132709,0,12348.574669,0,0,15632.121507,11779.078382,0,0,3696.603499,0,4332.79475,9245.137794,0,24152.233671,0,26167.973101,0,2141.180988,207.858907,20914.029524,4326.837513,0,984.497015,1888.279463,0,0,0,0,0,51701.619302
2021-01-04,395.389507,0,0,11435.329823,0,0,17586.41739,8415.727471,0,0,4127.234821,0,5140.511614,8320.257707,0,20671.543911,0,18593.836791,0,3468.343901,67.154416,22844.022581,4694.626655,0,1728.178488,1598.914664,0,0,0,0,0,60489.281379
2021-01-05,0,340.554567,0,7122.687068,0,0,16937.718752,9746.488242,0,0,2694.080765,0,9489.050143,10629.690312,0,19495.765295,0,19646.858204,0,1053.070052,0,23569.974797,5302.783968,0,1211.603302,1225.472355,0,0,0,0,0,48774.1056
2021-01-06,208.925019,442.194737,0,11812.677481,0,0,18039.130263,8453.104684,0,0,2686.554297,0,7043.663865,10351.743854,0,20422.275338,0,18276.403218,0,1279.567605,125.213551,21345.374776,4882.193196,0,1456.318012,926.742027,0,0,0,0,0,50277.715032
2021-01-07,38.969909,24.549347,0,10334.726751,0,0,15238.542502,8112.328103,0,0,3017.897633,0,2810.080519,7606.821375,0,20375.660173,0,16273.983549,0,1067.718433,123.183384,21163.313432,5357.216661,0,304.026098,1060.51417,0,0,0,0,0,46776.742178
2021-01-08,0,0,0,6937.070235,0,0,11482.545154,11931.53597,0,0,5597.892222,0,8484.378704,32203.281714,0,20356.025294,0,19005.866779,0,1515.821101,59.370211,23196.960445,6271.64829,0,1073.105746,3603.285283,0,0,0,0,0,39696.960823
2021-01-09,0,491.209966,0,9016.42326,0,0,10111.25423,11036.304015,0,0,4515.722423,0,5013.167309,18377.863552,0,22140.696661,145.980024,21395.361061,0,818.16234,0,16262.688722,7488.951116,0,1517.681032,3293.549675,0,0,0,0,0,38205.568082
2021-01-10,0,200.072681,0,9093.812115,0,0,11512.434024,10145.928878,0,0,3357.611119,0,4652.499864,12543.48152,0,20095.545986,0,22937.522982,0,1357.010857,113.268661,16708.71814,7436.016209,0,1145.764298,1824.963835,0,0,0,0,0,38704.89297
2021-01-11,0,477.325878,0,9600.406117,0,0,18804.968431,13875.940266,0,0,7256.970093,0,4744.311963,17399.49061,0,26946.73003,0,31097.598111,0,1197.009574,0,24128.690958,6958.756897,0,1307.362465,1837.877856,0,0,0,0,0,48208.191059
2021-01-12,201.969246,1181.354568,0,10156.037077,0,0,17690.740545,5761.764477,0,0,3566.013248,0,4804.356063,4778.068939,0,16715.643591,113.55,18718.586246,0,1788.468897,665.105789,24535.903638,3241.059188,0,1133.977594,643.06439,0,0,0,0,0,51182.341458
2021-01-13,0,0,0,10993.864086,0,0,16373.505206,6948.089502,0,0,4369.314798,0,3179.368649,6224.056406,0,13943.623046,0,16463.131367,0,1644.807784,422.612757,33100.302381,5656.268755,0,844.951512,495.966132,0,0,0,0,0,46187.99726
2021-01-14,0,40.237107,0,12713.802158,0,0,22040.837317,6833.509535,0,0,4143.874146,0,29466.59926,7282.002643,0,17611.968985,0,19405.328245,0,1607.493441,124.946806,44574.660501,5052.515023,0,1322.38108,1056.498066,0,0,0,0,0,56441.082865
2021-01-15,0,0,0,11024.704571,0,0,17221.069284,9169.199531,0,0,2901.85044,0,7994.779046,6640.497731,0,15051.301869,0,17706.622951,0,1492.702999,309.236036,29139.594013,5803.636783,0,635.071534,1347.619192,0,0,0,0,0,49016.815677
2021-01-16,0,206.544701,0,10946.351685,104.910065,0,14430.939769,7682.732208,0,0,5999.09363,0,5797.783138,21389.692226,0,24815.422636,0,23570.800666,0,1109.218778,278.700473,24825.490347,7821.215849,0,830.259939,2591.405782,0,0,0,0,0,44389.004364
2021-01-17,145.851177,109.139781,0,10605.389793,0,0,16989.784142,11708.830459,0,0,3575.948467,0,4726.95951,15196.275881,0,24047.251834,0,25460.366029,0,1164.293302,1050.088457,26814.182412,6783.307207,0,792.399078,1633.376251,0,0,0,0,0,56170.510784
2021-01-18,0,0,0,12419.679413,0,0,23620.660671,8160.024041,0,0,1772.254722,0,4114.776066,6467.866154,0,16364.338882,0,18845.694804,0,1016.805389,273.379257,28693.464615,4977.949217,0,1156.452382,615.633132,0,0,0,0,0,52451.967823
2021-01-19,0,308.44288,0,5623.90858,0,0,12128.539706,7064.308284,0,47.625283,4198.961075,0,4256.861888,15751.823446,0,18290.509682,0,18321.526609,0,351.823232,266.336916,20216.102968,12622.184433,0,392.687361,2514.889174,0,0,0,0,0,30263.952695
2021-01-20,0,0,0,4026.500835,0,0,8194.577354,6361.305874,0,0,5440.384413,0,1599.380047,8560.063015,0,18345.333615,138.553986,18044.854748,0,295.880586,455.144903,18341.268468,6423.987692,0,200.335813,738.503251,0,0,0,0,0,31261.576603
2021-01-21,0,214.103864,0,9327.86696,0,0,9148.999048,6833.259736,0,0,3460.383661,0,2112.107898,8238.025108,0,15543.824465,0,16288.256645,0,0,136.902209,19667.868825,4363.968053,0,324.419086,1076.568176,0,0,0,0,0,26472.142485
2021-01-22,0,93.51169,0,5026.001235,0,0,7614.713569,6002.353063,0,0,5371.698351,0,7910.987141,10521.708239,0,13481.637331,0,18763.404919,0,62.09463,283.722968,18217.820999,4652.589051,0,0,1201.557156,0,0,0,0,0,25612.283783
2021-01-23,0,116.611649,0,4212.585117,46.755845,0,7774.513274,11051.925754,0,0,8502.341938,0,5641.104602,14800.716001,0,35504.900566,0,24954.705189,0,84.894643,596.882233,11321.455648,6639.143375,0,501.650165,1245.405021,0,0,0,0,0,21305.073199
2021-01-24,0,172.795862,0,4031.458429,0,0,9433.939322,13257.205918,0,0,6668.036769,0,5160.49339,18173.355877,0,35193.693136,223.799443,32715.166033,0,0,534.279917,14045.41036,7317.905168,0,347.274998,1390.381353,0,0,0,0,0,25809.855368
2021-01-25,200.647776,381.62784,0,6514.107225,0,0,10706.765985,9154.451988,0,0,4282.847328,0,2093.25021,9662.48922,0,22664.019659,0,25099.903899,0,0,875.623876,12909.554441,9812.114323,0,642.065168,2804.964615,0,0,0,0,0,24601.171368
2021-01-26,0,63.599449,0,4013.718128,0,0,7342.997864,11883.235539,0,177.461575,6016.418334,0,2132.697258,9618.951515,0,24878.449913,0,21803.070034,0,0,108.122004,11058.33298,6259.738074,0,0,1440.321167,0,0,0,0,0,27029.77889
2021-01-27,0,67.839412,0,4777.806716,0,0,11493.692807,8843.615106,0,0,7165.27922,0,4716.392845,9788.806127,0,25918.529694,0,20938.856129,0,0,58.299495,13921.834985,9468.119566,0,162.374213,1743.888608,0,0,0,0,0,29642.562468
2021-01-28,0,0,0,5026.902809,0,0,8847.04827,10738.896998,0,0,9670.213997,0,8163.571234,11866.200549,0,26427.225905,0,25065.060148,0,122.915372,383.830025,18377.331085,7423.103604,0,0,2268.682973,0,0,0,0,0,27891.829738
2021-01-29,0,0,0,3282.114142,200.349056,0,8097.896729,6278.17588,0,0,4968.261311,0,3691.31808,7710.867334,0,16686.539592,0,14234.693913,0,0,115.991558,15059.067488,3492.623478,0,137.736654,1200.479577,0,0,0,0,0,20657.66171
2021-01-30,0,282.61845,0,4260.595343,0,0,6651.749653,7398.501897,0,0,6438.923964,0,869.092531,11252.119785,0,20294.686794,0,18278.662501,0,0,73.81281,11146.277282,4520.560801,0,0,1679.867012,0,0,0,0,0,21794.330343
2021-01-31,0,242.604729,0,4985.397687,0,0,12729.928497,9166.167943,0,0,5071.14205,0,2298.676062,12275.54768,0,23096.007901,0,24106.757205,0,0,342.510361,13872.926483,4892.1654,0,0,1659.924132,0,0,0,0,0,26553.168272
2021-02-01,0,88.254633,0,4345.131262,0,0,6218.454902,9829.025506,0,0,4623.931505,0,3922.481602,8510.363734,0,17676.734485,0,17725.073957,0,0,40.975365,12820.29651,3671.153961,0,459.182417,492.659523,0,0,0,0,0,25827.177484
2021-02-02,0,0,0,3587.924182,0,0,6431.529021,7842.62596,0,0,3510.033848,0,2110.185461,11206.931676,0,15664.387033,0,14475.008995,0,0,369.05286,12955.136858,5608.063925,0,0,1119.212151,0,0,0,0,0,26075.003676
2021-02-03,0,99.511293,0,3785.551323,172.835405,0,7049.020415,5698.184431,0,0,4416.788167,0,2730.953721,9349.204376,0,14995.116536,154.2,13015.435554,0,0,368.91486,15784.302078,6074.503591,0,0,926.473474,0,0,0,0,0,24113.762488
2021-02-04,0,0,0,3382.148481,0,0,8515.647598,7493.465528,0,59.448532,4785.161076,0,1890.608115,15750.637799,0,15497.78222,21.274972,17577.765292,0,0,99.490972,14202.37199,6562.397071,0,76.225839,1969.711902,0,0,0,0,0,21794.209014
2021-02-05,167.35949,417.976036,0,4581.714075,0,0,4952.64744,9097.035119,0,0,4894.847021,0,1077.339877,11496.949732,0,19417.529373,0,16535.58398,0,0,336.32459,11526.169222,6552.299553,0,0,2508.163979,0,0,0,0,0,21071.50564
2021-02-06,197.788488,29.204858,0,3930.590031,0,0,6320.410992,8271.137322,0,0,8463.82846,0,2674.935106,12027.187213,0,25026.370353,261.71,17846.829483,0,0,381.775675,11000.15936,7227.956196,0,89.500526,1220.389929,0,0,0,0,0,24222.992694
2021-02-07,0,178.282281,0,5103.991143,64.674742,0,8012.412952,9015.784028,0,0,9472.574312,0,3297.84303,13067.107498,0,22380.356451,0,24467.953586,0,0,441.248647,11012.156498,4929.797679,0,198.890057,2225.604377,0,0,0,0,0,25091.214399
2021-02-08,0,135.608331,0,5116.098759,0,0,9193.522966,7094.070093,0,168.393981,10158.126082,0,1810.602694,7987.785887,0,20524.375615,120.8,14986.31374,0,0,191.937946,12445.042339,7510.804922,0,199.011068,1957.036846,0,0,0,0,0,24281.041994
2021-02-09,184.618268,73.110607,0,4153.05391,234.998382,0,5416.10235,6081.51038,0,138.463701,8972.445107,0,2041.136964,6857.583308,0,19501.682216,201.25,15652.112828,0,0,703.835342,13213.321369,4932.02632,0,138.463701,1973.554752,0,0,0,0,0,22127.485581
2021-02-10,0,0,0,3961.926431,0,0,8639.41503,10270.416329,0,0,9439.700036,0,831.370123,6625.574183,0,18387.114813,0,14904.798045,0,370.973924,158.760546,12055.793901,5383.050157,0,154.572469,1603.940772,0,0,0,0,0,21787.727207
2021-02-11,0,231.196076,0,4578.690863,32.588019,0,8646.067592,10664.787835,0,0,12504.227275,0,3996.468447,12414.58712,0,22312.182137,0,22885.945485,0,340.092174,615.518676,13952.576588,6832.898631,0,262.801846,1397.87113,0,0,0,0,0,19428.176453
2021-02-12,0,102.925964,0,4758.410746,0,0,7043.025194,10294.100134,0,728.521953,12184.884605,0,3150.207566,15305.813029,0,17622.086127,87.6,21209.807507,0,689.770785,416.114967,10681.748916,6371.3289,0,286.75864,4468.245724,0,0,0,0,0,18159.94936
2021-02-13,201.440724,141.465487,0,3922.052524,359.190609,0,9456.081368,10585.04605,0,170.505138,12256.580248,0,1867.346594,19333.188115,0,26561.806328,0,21707.688504,0,1301.704955,659.480245,13318.363083,6829.422811,0,371.890568,3200.772055,0,0,0,0,0,25046.153933
2021-02-14,0,0,0,6589.030055,220.686159,0,14552.144787,11197.567877,0,325.473767,6496.272938,0,3094.249464,12618.417032,0,26784.892793,214.387655,24859.112555,0,1402.636951,465.282335,13819.85046,6595.935679,0,185.98501,2571.714421,0,0,0,0,0,33791.682908
2021-02-15,0,369.825147,0,4855.688886,721.501999,0,9991.440207,9055.33353,0,240.230638,2859.914432,0,1686.26409,5289.385572,0,20722.74782,0,16806.24747,0,712.942538,120.721903,11580.65112,3594.572764,0,441.714398,1555.02805,0,0,0,0,0,29254.034111
2021-02-16,0,57.636325,0,4440.007777,211.26333,0,8617.525667,7042.811719,0,691.850251,6285.616631,0,5786.363516,9234.67663,0,21522.249536,0,15645.591896,0,1268.550375,0,15550.910966,3643.891655,0,155.650353,1294.827423,0,0,0,0,0,23633.923455
2021-02-17,116.463693,242.283212,0,3503.008844,10.398421,0,9030.797955,8622.421559,0,683.673908,5053.207909,0,2694.900166,13050.215363,0,18916.399443,0,20096.647812,0,862.306383,253.825459,13631.918849,4864.433533,0,132.3028,1237.777428,0,0,0,0,0,23985.936513
2021-02-18,0,0,0,2780.983511,133.667991,0,10079.001539,8160.108591,0,542.460891,6011.176675,0,1255.668804,15401.008399,0,20875.768313,0,21008.348105,0,1860.606155,414.921229,16162.506401,5905.890719,0,131.740502,1727.345626,0,0,0,0,0,21486.43478
2021-02-19,154.988826,109.262935,0,3454.938285,0,0,6383.02486,12236.62039,0,605.805068,5554.757526,0,1377.823884,19260.685797,0,15203.867994,0,14955.260576,0,489.304092,346.519594,14212.472344,8175.253164,0,185.986591,2905.195436,0,0,0,0,0,14197.783593
2021-02-20,0,24.825418,0,4084.651972,0,0,3756.724762,10330.639407,0,172.840497,4892.567586,0,911.004096,17300.554281,0,21970.823466,0,21833.772868,0,574.738141,218.952983,10669.096094,5993.185222,0,687.826615,1557.070545,0,0,0,0,0,15725.678579
2021-02-21,0,109.525018,0,4514.59324,247.213612,0,8535.081432,11052.257577,0,129.665222,6564.816691,0,914.729207,11829.924618,0,23964.865673,0,23396.582018,0,754.31446,661.322489,13026.611394,6069.414146,0,188.60396,2034.240197,0,0,0,0,0,24438.941673
2021-02-22,0,256.601469,0,3439.433612,0,0,8709.165055,9781.371133,0,557.953382,6392.828294,0,4117.452341,15386.520162,0,21383.209273,0,17108.547399,0,754.41584,0,11323.208085,6269.21201,0,263.652619,1769.924285,0,0,0,0,0,21137.251448
2021-02-23,0,479.159944,0,5766.622155,0,0,7448.812697,13607.490642,0,369.349422,6882.400589,0,2495.122164,28825.114437,0,25152.949551,244.84,24631.732212,0,189.679904,118.111046,14448.731867,11433.963352,0,0,3734.995691,0,0,0,0,0,21097.691646
2021-02-24,0,136.873514,0,3371.454121,0,0,9303.985026,8772.529849,0,284.645458,3306.450406,0,2588.505818,16164.386279,0,15055.353515,0,17220.252052,0,189.679904,0,16201.407166,6081.124644,0,94.915313,1682.71133,0,0,0,0,0,23276.973197
2021-02-25,0,35.319385,0,3267.933181,200.489451,0,7118.030921,7475.548382,0,381.04519,6444.968222,0,3674.062303,12551.095455,0,17068.356139,61.52,18175.003293,0,0,116.346209,14364.864026,4410.820407,0,51.599869,1254.696169,0,0,0,0,0,21370.92485
2021-02-26,0,0,0,4401.816289,0,0,6067.868856,9655.69509,0,0,5402.73422,0,3429.798215,8457.976887,0,18010.295301,170.158149,14485.000174,0,380.549632,301.494311,9655.937145,4076.548317,0,174.645712,1884.899409,0,0,0,0,0,19420.278696
2021-02-27,0,0,0,3149.255515,0,0,7009.237184,8975.122469,0,54.185451,6232.392252,0,8840.000551,12847.71714,0,24133.138727,0,20043.770814,0,763.174285,620.330754,15426.441826,4257.5893,0,249.280945,2569.288224,0,0,0,0,0,19735.527062
2021-02-28,0,0,0,5938.54444,76.443902,0,7704.534751,13329.038493,0,0,7484.697714,0,3165.981993,12187.786041,0,28245.104131,168.409004,20340.023639,0,0,0,11365.712986,6206.93918,0,255.390853,1283.310158,0,0,0,0,0,27394.54776
2021-03-01,185.659084,155.892969,0,1793.923166,0,0,10765.117099,10245.36106,0,0,3814.926335,0,5982.809841,9348.525698,0,23917.335312,0,19845.343993,0,750.372132,170.44924,13514.418708,6197.94758,0,309.431807,583.565606,0,0,0,0,0,23194.088711
2021-03-02,0,136.6693,0,3836.675365,0,0,9613.809665,9022.451457,0,0,3641.703721,0,10588.657791,9741.37012,0,18355.315193,0,15987.411294,0,790.859589,0,22224.556594,6216.836534,0,100.565337,731.235004,0,0,0,0,0,20017.9094
2021-03-03,187.355224,37.079451,0,3539.27154,0,0,7736.437387,7460.475363,0,0,3388.767354,0,5411.325196,8996.428168,0,20173.644619,216.829086,20780.246305,0,187.355224,81.368795,16804.07328,4743.553183,0,210.774627,811.728059,0,0,0,0,0,22617.285992
2021-03-04,374.254956,211.850021,0,4123.371507,225.998076,0,11317.304268,9657.693129,0,171.533522,4166.059208,0,3908.625529,21234.502563,0,18424.553465,327.473087,18781.511253,0,756.534636,0,19481.753542,5351.343625,0,413.239848,2394.331444,0,0,0,0,0,19496.510458
2021-03-05,0,0,0,2309.161321,0,0,6436.33111,7565.222157,0,186.126988,3735.875408,0,2184.707336,11509.830487,0,21133.128999,0,16333.497714,0,0,0,9550.015179,8251.665246,0,519.604507,2004.909007,0,0,0,0,0,14138.420238
2021-03-06,92.148026,0,0,3037.505594,0,0,8492.717301,10965.327272,0,168.938048,5764.160783,0,2525.136025,12582.739031,0,28487.287883,0,21374.640825,0,678.727463,231.502637,9833.475383,3617.562439,0,0,2071.599419,0,0,0,0,0,15740.801636
2021-03-07,0,535.11505,0,3679.905009,0,0,8327.335905,10000.828345,0,184.323261,5944.467001,0,1559.380423,9264.352809,0,23062.686655,184.323261,24828.35487,0,706.5725,0,11220.352423,5784.814404,0,413.156422,2919.809317,0,0,0,0,0,22106.401933
2021-03-08,0,132.003353,0,4857.920274,0,0,8828.8613,11678.75206,0,184.323261,4138.554354,0,7603.334525,9695.009361,0,31869.22803,0,26227.229324,0,552.969783,51.785931,14933.240849,15586.466719,0,0,1401.174055,0,0,0,0,0,21354.163804
2021-03-09,0,192.065433,0,3463.681092,0,0,8088.10047,7847.233849,0,0,3274.115313,0,2505.86214,5168.616394,0,18224.33923,0,20597.120867,0,115.202038,0,14474.634541,6557.40209,0,421.077255,812.344142,0,0,0,0,0,18863.363856
